wordnum,ayah,Surah_id,position,uthmani,nastaliq
472,37,2,21,وَ نُقَدِّسُ,وَنُقَدِّسُ
473,37,2,22,لَكَ ؕ,لَكَۖ
474,37,2,23,قَالَ,قَالَ
475,37,2,24,اِنِّیْۤ,إِنِّيٓ
476,37,2,25,اَعْلَمُ,أَعۡلَمُ
477,37,2,26,مَا,مَا
478,37,2,27,لَا,لَا
479,37,2,28,تَعْلَمُوْنَ ,تَعۡلَمُونَ
480,38,2,1,وَ عَلَّمَ,وَعَلَّمَ
481,38,2,2,اٰدَمَ,ءَادَمَ
482,38,2,3,الْاَسْمَآءَ,ٱلۡأَسۡمَآءَ
483,38,2,4,كُلَّهَا,كُلَّهَا
484,38,2,5,ثُمَّ,ثُمَّ
485,38,2,6,عَرَضَهُمْ,عَرَضَهُمۡ
486,38,2,7,عَلَی,عَلَى
487,38,2,8,الْمَلٰٓىِٕكَةِ ۙ,ٱلۡمَلَٰٓئِكَةِ
488,38,2,9,فَقَالَ,فَقَالَ
489,38,2,10,اَنْۢبُِٔوْنِیْ,أَنۢبُِٔونِي
490,38,2,11,بِاَسْمَآءِ,بِأَسۡمَآءِ
491,38,2,12,هٰۤؤُلَآءِ,هَٰٓؤُلَآءِ
492,38,2,13,اِنْ,إِن
493,38,2,14,كُنْتُمْ,كُنتُمۡ
494,38,2,15,صٰدِقِیْنَ ,صَٰدِقِينَ
495,39,2,1,قَالُوْا,قَالُواْ
496,39,2,2,سُبْحٰنَكَ,سُبۡحَٰنَكَ
497,39,2,3,لَا,لَا
498,39,2,4,عِلْمَ,عِلۡمَ
499,39,2,5,لَنَاۤ,لَنَآ
500,39,2,6,اِلَّا,إِلَّا
501,39,2,7,مَا,مَا
502,39,2,8,عَلَّمْتَنَا ؕ,عَلَّمۡتَنَآۖ
503,39,2,9,اِنَّكَ,إِنَّكَ
504,39,2,10,اَنْتَ,أَنتَ
505,39,2,11,الْعَلِیْمُ,ٱلۡعَلِيمُ
506,39,2,12,الْحَكِیْمُ ,ٱلۡحَكِيمُ
507,40,2,1,قَالَ,قَالَ
508,40,2,2,یٰۤاٰدَمُ,يََٰٓٔادَمُ
509,40,2,3,اَنْۢبِئْهُمْ,أَنۢبِئۡهُم
510,40,2,4,بِاَسْمَآىِٕهِمْ ۚ,بِأَسۡمَآئِهِمۡۖ
511,40,2,5,فَلَمَّاۤ,فَلَمَّآ
512,40,2,6,اَنْۢبَاَهُمْ,أَنۢبَأَهُم
513,40,2,7,بِاَسْمَآىِٕهِمْ ۙ,بِأَسۡمَآئِهِمۡ
514,40,2,8,قَالَ,قَالَ
515,40,2,9,اَلَمْ,أَلَمۡ
516,40,2,10,اَقُلْ,أَقُل
517,40,2,11,لَّكُمْ,لَّكُمۡ
518,40,2,12,اِنِّیْۤ,إِنِّيٓ
519,40,2,13,اَعْلَمُ,أَعۡلَمُ
520,40,2,14,غَیْبَ,غَيۡبَ
521,40,2,15,السَّمٰوٰتِ,ٱلسَّمَٰوَٰتِ
522,40,2,16,وَ الْاَرْضِ ۙ,وَٱلۡأَرۡضِ
523,40,2,17,وَ اَعْلَمُ,وَأَعۡلَمُ
524,40,2,18,مَا,مَا
525,40,2,19,تُبْدُوْنَ,تُبۡدُونَ
526,40,2,20,وَ مَا,وَمَا
527,40,2,21,كُنْتُمْ,كُنتُمۡ
528,40,2,22,تَكْتُمُوْنَ ,تَكۡتُمُونَ
529,41,2,1,وَ اِذْ,وَإِذۡ
530,41,2,2,قُلْنَا,قُلۡنَا
531,41,2,3,لِلْمَلٰٓىِٕكَةِ,لِلۡمَلَٰٓئِكَةِ
532,41,2,4,اسْجُدُوْا,ٱسۡجُدُواْ
533,41,2,5,لِاٰدَمَ,لِأٓدَمَ
534,41,2,6,فَسَجَدُوْۤا,فَسَجَدُوٓاْ
535,41,2,7,اِلَّاۤ,إِلَّآ
536,41,2,8,اِبْلِیْسَ ؕ,إِبۡلِيسَ
537,41,2,9,اَبٰی,أَبَىٰ
538,41,2,10,وَ اسْتَكْبَرَ ؗۗ,وَٱسۡتَكۡبَرَ
539,41,2,11,وَ كَانَ,وَكَانَ
540,41,2,12,مِنَ,مِنَ
541,41,2,13,الْكٰفِرِیْنَ ,ٱلۡكَٰفِرِينَ
542,42,2,1,وَ قُلْنَا,وَقُلۡنَا
543,42,2,2,یٰۤاٰدَمُ,يََٰٓٔادَمُ
544,42,2,3,اسْكُنْ,ٱسۡكُنۡ
545,42,2,4,اَنْتَ,أَنتَ
546,42,2,5,وَ زَوْجُكَ,وَزَوۡجُكَ
547,42,2,6,الْجَنَّةَ,ٱلۡجَنَّةَ
548,42,2,7,وَ كُلَا,وَكُلَا
549,42,2,8,مِنْهَا,مِنۡهَا
550,42,2,9,رَغَدًا,رَغَدًا
551,42,2,10,حَیْثُ,حَيۡثُ
552,42,2,11,شِئْتُمَا ۪,شِئۡتُمَا
553,42,2,12,وَ لَا,وَلَا
554,42,2,13,تَقْرَبَا,تَقۡرَبَا
555,42,2,14,هٰذِهِ,هَٰذِهِ
556,42,2,15,الشَّجَرَةَ,ٱلشَّجَرَةَ
557,42,2,16,فَتَكُوْنَا,فَتَكُونَا
558,42,2,17,مِنَ,مِنَ
559,42,2,18,الظّٰلِمِیْنَ ,ٱلظَّٰلِمِينَ
560,43,2,1,فَاَزَلَّهُمَا,فَأَزَلَّهُمَا
561,43,2,2,الشَّیْطٰنُ,ٱلشَّيۡطَٰنُ
562,43,2,3,عَنْهَا,عَنۡهَا
563,43,2,4,فَاَخْرَجَهُمَا,فَأَخۡرَجَهُمَا
564,43,2,5,مِمَّا,مِمَّا
565,43,2,6,كَانَا,كَانَا
566,43,2,7,فِیْهِ ۪,فِيهِۖ
567,43,2,8,وَ قُلْنَا,وَقُلۡنَا
568,43,2,9,اهْبِطُوْا,ٱهۡبِطُواْ
569,43,2,10,بَعْضُكُمْ,بَعۡضُكُمۡ
570,43,2,11,لِبَعْضٍ,لِبَعۡضٍ
571,43,2,12,عَدُوٌّ ۚ,عَدُوّٞۖ
572,43,2,13,وَ لَكُمْ,وَلَكُمۡ
573,43,2,14,فِی,فِي
574,43,2,15,الْاَرْضِ,ٱلۡأَرۡضِ
575,43,2,16,مُسْتَقَرٌّ,مُسۡتَقَرّٞ
576,43,2,17,وَّ مَتَاعٌ,وَمَتَٰعٌ
577,43,2,18,اِلٰی,إِلَىٰ
578,43,2,19,حِیْنٍ ,حِينٖ
579,44,2,1,فَتَلَقّٰۤی,فَتَلَقَّىٰٓ
580,44,2,2,اٰدَمُ,ءَادَمُ
581,44,2,3,مِنْ,مِن
582,44,2,4,رَّبِّهٖ,رَّبِّهِۦ
583,44,2,5,كَلِمٰتٍ,كَلِمَٰتٖ
584,44,2,6,فَتَابَ,فَتَابَ
585,44,2,7,عَلَیْهِ ؕ,عَلَيۡهِۚ
586,44,2,8,اِنَّهٗ,إِنَّهُۥ
587,44,2,9,هُوَ,هُوَ
588,44,2,10,التَّوَّابُ,ٱلتَّوَّابُ
589,44,2,11,الرَّحِیْمُ ,ٱلرَّحِيمُ
590,45,2,1,قُلْنَا,قُلۡنَا
591,45,2,2,اهْبِطُوْا,ٱهۡبِطُواْ
592,45,2,3,مِنْهَا,مِنۡهَا
593,45,2,4,جَمِیْعًا ۚ,جَمِيعٗاۖ
594,45,2,5,فَاِمَّا,فَإِمَّا
595,45,2,6,یَاْتِیَنَّكُمْ,يَأۡتِيَنَّكُم
596,45,2,7,مِّنِّیْ,مِّنِّي
597,45,2,8,هُدًی,هُدٗى
598,45,2,9,فَمَنْ,فَمَن
599,45,2,10,تَبِعَ,تَبِعَ
600,45,2,11,هُدَایَ,هُدَايَ
601,45,2,12,فَلَا,فَلَا
602,45,2,13,خَوْفٌ,خَوۡفٌ
603,45,2,14,عَلَیْهِمْ,عَلَيۡهِمۡ
604,45,2,15,وَ لَا,وَلَا
605,45,2,16,هُمْ,هُمۡ
606,45,2,17,یَحْزَنُوْنَ ,يَحۡزَنُونَ
607,46,2,1,وَ الَّذِیْنَ,وَٱلَّذِينَ
608,46,2,2,كَفَرُوْا,كَفَرُواْ
609,46,2,3,وَ كَذَّبُوْا,وَكَذَّبُواْ
610,46,2,4,بِاٰیٰتِنَاۤ,بَِٔايَٰتِنَآ
611,46,2,5,اُولٰٓىِٕكَ,أُوْلَٰٓئِكَ
612,46,2,6,اَصْحٰبُ,أَصۡحَٰبُ
613,46,2,7,النَّارِ ۚ,ٱلنَّارِۖ
614,46,2,8,هُمْ,هُمۡ
615,46,2,9,فِیْهَا,فِيهَا
616,46,2,10,خٰلِدُوْنَ ۠,خَٰلِدُونَ
617,47,2,1,یٰبَنِیْۤ,يَٰبَنِيٓ
618,47,2,2,اِسْرَآءِیْلَ,إِسۡرَٰٓءِيلَ
619,47,2,3,اذْكُرُوْا,ٱذۡكُرُواْ
620,47,2,4,نِعْمَتِیَ,نِعۡمَتِيَ
621,47,2,5,الَّتِیْۤ,ٱلَّتِيٓ
622,47,2,6,اَنْعَمْتُ,أَنۡعَمۡتُ
623,47,2,7,عَلَیْكُمْ,عَلَيۡكُمۡ
624,47,2,8,وَ اَوْفُوْا,وَأَوۡفُواْ
625,47,2,9,بِعَهْدِیْۤ,بِعَهۡدِيٓ
626,47,2,10,اُوْفِ,أُوفِ
627,47,2,11,بِعَهْدِكُمْ ۚ,بِعَهۡدِكُمۡ
628,47,2,12,وَ اِیَّایَ,وَإِيَّٰيَ
629,47,2,13,فَارْهَبُوْنِ ,فَٱرۡهَبُونِ
630,48,2,1,وَ اٰمِنُوْا,وَءَامِنُواْ
631,48,2,2,بِمَاۤ,بِمَآ
632,48,2,3,اَنْزَلْتُ,أَنزَلۡتُ
633,48,2,4,مُصَدِّقًا,مُصَدِّقٗا
634,48,2,5,لِّمَا,لِّمَا
635,48,2,6,مَعَكُمْ,مَعَكُمۡ
636,48,2,7,وَ لَا,وَلَا
637,48,2,8,تَكُوْنُوْۤا,تَكُونُوٓاْ
638,48,2,9,اَوَّلَ,أَوَّلَ
639,48,2,10,كَافِرٍۭ,كَافِرِۭ
640,48,2,11,بِهٖ ۪,بِهِۦۖ
641,48,2,12,وَ لَا,وَلَا
642,48,2,13,تَشْتَرُوْا,تَشۡتَرُواْ
643,48,2,14,بِاٰیٰتِیْ,بَِٔايَٰتِي
644,48,2,15,ثَمَنًا,ثَمَنٗا
645,48,2,16,قَلِیْلًا ؗ,قَلِيلٗا
646,48,2,17,وَ اِیَّایَ,وَإِيَّٰيَ
647,48,2,18,فَاتَّقُوْنِ ,فَٱتَّقُونِ
648,49,2,1,وَ لَا,وَلَا
649,49,2,2,تَلْبِسُوا,تَلۡبِسُواْ
650,49,2,3,الْحَقَّ,ٱلۡحَقَّ
651,49,2,4,بِالْبَاطِلِ,بِٱلۡبَٰطِلِ
652,49,2,5,وَ تَكْتُمُوا,وَتَكۡتُمُواْ
653,49,2,6,الْحَقَّ,ٱلۡحَقَّ
654,49,2,7,وَ اَنْتُمْ,وَأَنتُمۡ
655,49,2,8,تَعْلَمُوْنَ ,تَعۡلَمُونَ
656,50,2,1,وَ اَقِیْمُوا,وَأَقِيمُواْ
657,50,2,2,الصَّلٰوةَ,ٱلصَّلَوٰةَ
658,50,2,3,وَ اٰتُوا,وَءَاتُواْ
659,50,2,4,الزَّكٰوةَ,ٱلزَّكَوٰةَ
660,50,2,5,وَ ارْكَعُوْا,وَٱرۡكَعُواْ
661,50,2,6,مَعَ,مَعَ
662,50,2,7,الرّٰكِعِیْنَ ,ٱلرَّٰكِعِينَ
663,51,2,1,اَتَاْمُرُوْنَ,۞أَتَأۡمُرُونَ
664,51,2,2,النَّاسَ,ٱلنَّاسَ
665,51,2,3,بِالْبِرِّ,بِٱلۡبِرِّ
666,51,2,4,وَ تَنْسَوْنَ,وَتَنسَوۡنَ
667,51,2,5,اَنْفُسَكُمْ,أَنفُسَكُمۡ
668,51,2,6,وَ اَنْتُمْ,وَأَنتُمۡ
669,51,2,7,تَتْلُوْنَ,تَتۡلُونَ
670,51,2,8,الْكِتٰبَ ؕ,ٱلۡكِتَٰبَۚ
671,51,2,9,اَفَلَا,أَفَلَا
672,51,2,10,تَعْقِلُوْنَ ,تَعۡقِلُونَ
673,52,2,1,وَ اسْتَعِیْنُوْا,وَٱسۡتَعِينُواْ
674,52,2,2,بِالصَّبْرِ,بِٱلصَّبۡرِ
675,52,2,3,وَ الصَّلٰوةِ ؕ,وَٱلصَّلَوٰةِۚ
676,52,2,4,وَ اِنَّهَا,وَإِنَّهَا
677,52,2,5,لَكَبِیْرَةٌ,لَكَبِيرَةٌ
678,52,2,6,اِلَّا,إِلَّا
679,52,2,7,عَلَی,عَلَى
680,52,2,8,الْخٰشِعِیْنَ ۙ,ٱلۡخَٰشِعِينَ
681,53,2,1,الَّذِیْنَ,ٱلَّذِينَ
682,53,2,2,یَظُنُّوْنَ,يَظُنُّونَ
683,53,2,3,اَنَّهُمْ,أَنَّهُم
684,53,2,4,مُّلٰقُوْا,مُّلَٰقُواْ
685,53,2,5,رَبِّهِمْ,رَبِّهِمۡ
686,53,2,6,وَ اَنَّهُمْ,وَأَنَّهُمۡ
687,53,2,7,اِلَیْهِ,إِلَيۡهِ
688,53,2,8,رٰجِعُوْنَ ۠,رَٰجِعُونَ
689,54,2,1,یٰبَنِیْۤ,يَٰبَنِيٓ
690,54,2,2,اِسْرَآءِیْلَ,إِسۡرَٰٓءِيلَ
691,54,2,3,اذْكُرُوْا,ٱذۡكُرُواْ
692,54,2,4,نِعْمَتِیَ,نِعۡمَتِيَ
693,54,2,5,الَّتِیْۤ,ٱلَّتِيٓ
694,54,2,6,اَنْعَمْتُ,أَنۡعَمۡتُ
695,54,2,7,عَلَیْكُمْ,عَلَيۡكُمۡ
696,54,2,8,وَ اَنِّیْ,وَأَنِّي
697,54,2,9,فَضَّلْتُكُمْ,فَضَّلۡتُكُمۡ
698,54,2,10,عَلَی,عَلَى
699,54,2,11,الْعٰلَمِیْنَ ,ٱلۡعَٰلَمِينَ
700,55,2,1,وَ اتَّقُوْا,وَٱتَّقُواْ
701,55,2,2,یَوْمًا,يَوۡمٗا
702,55,2,3,لَّا,لَّا
703,55,2,4,تَجْزِیْ,تَجۡزِي
704,55,2,5,نَفْسٌ,نَفۡسٌ
705,55,2,6,عَنْ,عَن
706,55,2,7,نَّفْسٍ,نَّفۡسٖ
707,55,2,8,شَیًْٔا,شَيۡٔٗا
708,55,2,9,وَّ لَا,وَلَا
709,55,2,10,یُقْبَلُ,يُقۡبَلُ
710,55,2,11,مِنْهَا,مِنۡهَا
711,55,2,12,شَفَاعَةٌ,شَفَٰعَةٞ
712,55,2,13,وَّ لَا,وَلَا
713,55,2,14,یُؤْخَذُ,يُؤۡخَذُ
714,55,2,15,مِنْهَا,مِنۡهَا
715,55,2,16,عَدْلٌ,عَدۡلٞ
716,55,2,17,وَّ لَا,وَلَا
717,55,2,18,هُمْ,هُمۡ
718,55,2,19,یُنْصَرُوْنَ ,يُنصَرُونَ
719,56,2,1,وَ اِذْ,وَإِذۡ
720,56,2,2,نَجَّیْنٰكُمْ,نَجَّيۡنَٰكُم
721,56,2,3,مِّنْ,مِّنۡ
722,56,2,4,اٰلِ,ءَالِ
723,56,2,5,فِرْعَوْنَ,فِرۡعَوۡنَ
724,56,2,6,یَسُوْمُوْنَكُمْ,يَسُومُونَكُمۡ
725,56,2,7,سُوْٓءَ,سُوٓءَ
726,56,2,8,الْعَذَابِ,ٱلۡعَذَابِ
727,56,2,9,یُذَبِّحُوْنَ,يُذَبِّحُونَ
728,56,2,10,اَبْنَآءَكُمْ,أَبۡنَآءَكُمۡ
729,56,2,11,وَ یَسْتَحْیُوْنَ,وَيَسۡتَحۡيُونَ
730,56,2,12,نِسَآءَكُمْ ؕ,نِسَآءَكُمۡۚ
731,56,2,13,وَ فِیْ,وَفِي
732,56,2,14,ذٰلِكُمْ,ذَٰلِكُم
733,56,2,15,بَلَآءٌ,بَلَآءٞ
734,56,2,16,مِّنْ,مِّن
735,56,2,17,رَّبِّكُمْ,رَّبِّكُمۡ
736,56,2,18,عَظِیْمٌ ,عَظِيمٞ
737,57,2,1,وَ اِذْ,وَإِذۡ
738,57,2,2,فَرَقْنَا,فَرَقۡنَا
739,57,2,3,بِكُمُ,بِكُمُ
740,57,2,4,الْبَحْرَ,ٱلۡبَحۡرَ
741,57,2,5,فَاَنْجَیْنٰكُمْ,فَأَنجَيۡنَٰكُمۡ
742,57,2,6,وَ اَغْرَقْنَاۤ,وَأَغۡرَقۡنَآ
743,57,2,7,اٰلَ,ءَالَ
744,57,2,8,فِرْعَوْنَ,فِرۡعَوۡنَ
745,57,2,9,وَ اَنْتُمْ,وَأَنتُمۡ
746,57,2,10,تَنْظُرُوْنَ ,تَنظُرُونَ
747,58,2,1,وَ اِذْ,وَإِذۡ
748,58,2,2,وٰعَدْنَا,وَٰعَدۡنَا
749,58,2,3,مُوْسٰۤی,مُوسَىٰٓ
750,58,2,4,اَرْبَعِیْنَ,أَرۡبَعِينَ
751,58,2,5,لَیْلَةً,لَيۡلَةٗ
752,58,2,6,ثُمَّ,ثُمَّ
753,58,2,7,اتَّخَذْتُمُ,ٱتَّخَذۡتُمُ
754,58,2,8,الْعِجْلَ,ٱلۡعِجۡلَ
755,58,2,9,مِنْۢ,مِنۢ
756,58,2,10,بَعْدِهٖ,بَعۡدِهِۦ
757,58,2,11,وَ اَنْتُمْ,وَأَنتُمۡ
758,58,2,12,ظٰلِمُوْنَ ,ظَٰلِمُونَ
759,59,2,1,ثُمَّ,ثُمَّ
760,59,2,2,عَفَوْنَا,عَفَوۡنَا
761,59,2,3,عَنْكُمْ,عَنكُم
762,59,2,4,مِّنْۢ,مِّنۢ
763,59,2,5,بَعْدِ,بَعۡدِ
764,59,2,6,ذٰلِكَ,ذَٰلِكَ
765,59,2,7,لَعَلَّكُمْ,لَعَلَّكُمۡ
766,59,2,8,تَشْكُرُوْنَ ,تَشۡكُرُونَ
767,60,2,1,وَ اِذْ,وَإِذۡ
768,60,2,2,اٰتَیْنَا,ءَاتَيۡنَا
769,60,2,3,مُوْسَی,مُوسَى
770,60,2,4,الْكِتٰبَ,ٱلۡكِتَٰبَ
771,60,2,5,وَ الْفُرْقَانَ,وَٱلۡفُرۡقَانَ
772,60,2,6,لَعَلَّكُمْ,لَعَلَّكُمۡ
773,60,2,7,تَهْتَدُوْنَ ,تَهۡتَدُونَ
774,61,2,1,وَ اِذْ,وَإِذۡ
775,61,2,2,قَالَ,قَالَ
776,61,2,3,مُوْسٰی,مُوسَىٰ
777,61,2,4,لِقَوْمِهٖ,لِقَوۡمِهِۦ
778,61,2,5,یٰقَوْمِ,يَٰقَوۡمِ
779,61,2,6,اِنَّكُمْ,إِنَّكُمۡ
780,61,2,7,ظَلَمْتُمْ,ظَلَمۡتُمۡ
781,61,2,8,اَنْفُسَكُمْ,أَنفُسَكُم
782,61,2,9,بِاتِّخَاذِكُمُ,بِٱتِّخَاذِكُمُ
783,61,2,10,الْعِجْلَ,ٱلۡعِجۡلَ
784,61,2,11,فَتُوْبُوْۤا,فَتُوبُوٓاْ
785,61,2,12,اِلٰی,إِلَىٰ
786,61,2,13,بَارِىِٕكُمْ,بَارِئِكُمۡ
787,61,2,14,فَاقْتُلُوْۤا,فَٱقۡتُلُوٓاْ
788,61,2,15,اَنْفُسَكُمْ ؕ,أَنفُسَكُمۡ
789,61,2,16,ذٰلِكُمْ,ذَٰلِكُمۡ
790,61,2,17,خَیْرٌ,خَيۡرٞ
791,61,2,18,لَّكُمْ,لَّكُمۡ
792,61,2,19,عِنْدَ,عِندَ
793,61,2,20,بَارِىِٕكُمْ ؕ,بَارِئِكُمۡ
794,61,2,21,فَتَابَ,فَتَابَ
795,61,2,22,عَلَیْكُمْ ؕ,عَلَيۡكُمۡۚ
796,61,2,23,اِنَّهٗ,إِنَّهُۥ
797,61,2,24,هُوَ,هُوَ
798,61,2,25,التَّوَّابُ,ٱلتَّوَّابُ
799,61,2,26,الرَّحِیْمُ ,ٱلرَّحِيمُ
800,62,2,1,وَ اِذْ,وَإِذۡ
801,62,2,2,قُلْتُمْ,قُلۡتُمۡ
802,62,2,3,یٰمُوْسٰی,يَٰمُوسَىٰ
803,62,2,4,لَنْ,لَن
804,62,2,5,نُّؤْمِنَ,نُّؤۡمِنَ
805,62,2,6,لَكَ,لَكَ
806,62,2,7,حَتّٰی,حَتَّىٰ
807,62,2,8,نَرَی,نَرَى
808,62,2,9,اللّٰهَ,ٱللَّهَ
809,62,2,10,جَهْرَةً,جَهۡرَةٗ
810,62,2,11,فَاَخَذَتْكُمُ,فَأَخَذَتۡكُمُ
811,62,2,12,الصّٰعِقَةُ,ٱلصَّٰعِقَةُ
812,62,2,13,وَ اَنْتُمْ,وَأَنتُمۡ
813,62,2,14,تَنْظُرُوْنَ ,تَنظُرُونَ
814,63,2,1,ثُمَّ,ثُمَّ
815,63,2,2,بَعَثْنٰكُمْ,بَعَثۡنَٰكُم
816,63,2,3,مِّنْۢ,مِّنۢ
817,63,2,4,بَعْدِ,بَعۡدِ
818,63,2,5,مَوْتِكُمْ,مَوۡتِكُمۡ
819,63,2,6,لَعَلَّكُمْ,لَعَلَّكُمۡ
820,63,2,7,تَشْكُرُوْنَ ,تَشۡكُرُونَ
821,64,2,1,وَ ظَلَّلْنَا,وَظَلَّلۡنَا
822,64,2,2,عَلَیْكُمُ,عَلَيۡكُمُ
823,64,2,3,الْغَمَامَ,ٱلۡغَمَامَ
824,64,2,4,وَ اَنْزَلْنَا,وَأَنزَلۡنَا
825,64,2,5,عَلَیْكُمُ,عَلَيۡكُمُ
826,64,2,6,الْمَنَّ,ٱلۡمَنَّ
827,64,2,7,وَ السَّلْوٰی ؕ,وَٱلسَّلۡوَىٰۖ
828,64,2,8,كُلُوْا,كُلُواْ
829,64,2,9,مِنْ,مِن
830,64,2,10,طَیِّبٰتِ,طَيِّبَٰتِ
831,64,2,11,مَا,مَا
832,64,2,12,رَزَقْنٰكُمْ ؕ,رَزَقۡنَٰكُمۡۚ
833,64,2,13,وَ مَا,وَمَا
834,64,2,14,ظَلَمُوْنَا,ظَلَمُونَا
835,64,2,15,وَ لٰكِنْ,وَلَٰكِن
836,64,2,16,كَانُوْۤا,كَانُوٓاْ
837,64,2,17,اَنْفُسَهُمْ,أَنفُسَهُمۡ
838,64,2,18,یَظْلِمُوْنَ ,يَظۡلِمُونَ
839,65,2,1,وَ اِذْ,وَإِذۡ
840,65,2,2,قُلْنَا,قُلۡنَا
841,65,2,3,ادْخُلُوْا,ٱدۡخُلُواْ
842,65,2,4,هٰذِهِ,هَٰذِهِ
843,65,2,5,الْقَرْیَةَ,ٱلۡقَرۡيَةَ
844,65,2,6,فَكُلُوْا,فَكُلُواْ
845,65,2,7,مِنْهَا,مِنۡهَا
846,65,2,8,حَیْثُ,حَيۡثُ
847,65,2,9,شِئْتُمْ,شِئۡتُمۡ
848,65,2,10,رَغَدًا,رَغَدٗا
849,65,2,11,وَّ ادْخُلُوا,وَٱدۡخُلُواْ
850,65,2,12,الْبَابَ,ٱلۡبَابَ
851,65,2,13,سُجَّدًا,سُجَّدٗا
852,65,2,14,وَّ قُوْلُوْا,وَقُولُواْ
853,65,2,15,حِطَّةٌ,حِطَّةٞ
854,65,2,16,نَّغْفِرْ,نَّغۡفِرۡ
855,65,2,17,لَكُمْ,لَكُمۡ
856,65,2,18,خَطٰیٰكُمْ ؕ,خَطَٰيَٰكُمۡۚ
857,65,2,19,وَ سَنَزِیْدُ,وَسَنَزِيدُ
858,65,2,20,الْمُحْسِنِیْنَ ,ٱلۡمُحۡسِنِينَ
859,66,2,1,فَبَدَّلَ,فَبَدَّلَ
860,66,2,2,الَّذِیْنَ,ٱلَّذِينَ
861,66,2,3,ظَلَمُوْا,ظَلَمُواْ
862,66,2,4,قَوْلًا,قَوۡلًا
863,66,2,5,غَیْرَ,غَيۡرَ
864,66,2,6,الَّذِیْ,ٱلَّذِي
865,66,2,7,قِیْلَ,قِيلَ
866,66,2,8,لَهُمْ,لَهُمۡ
867,66,2,9,فَاَنْزَلْنَا,فَأَنزَلۡنَا
868,66,2,10,عَلَی,عَلَى
869,66,2,11,الَّذِیْنَ,ٱلَّذِينَ
870,66,2,12,ظَلَمُوْا,ظَلَمُواْ
871,66,2,13,رِجْزًا,رِجۡزٗا
872,66,2,14,مِّنَ,مِّنَ
873,66,2,15,السَّمَآءِ,ٱلسَّمَآءِ
874,66,2,16,بِمَا,بِمَا
875,66,2,17,كَانُوْا,كَانُواْ
876,66,2,18,یَفْسُقُوْنَ ۠,يَفۡسُقُونَ
877,67,2,1,وَ اِذِ,۞وَإِذِ
878,67,2,2,اسْتَسْقٰی,ٱسۡتَسۡقَىٰ
879,67,2,3,مُوْسٰی,مُوسَىٰ
880,67,2,4,لِقَوْمِهٖ,لِقَوۡمِهِۦ
881,67,2,5,فَقُلْنَا,فَقُلۡنَا
882,67,2,6,اضْرِبْ,ٱضۡرِب
883,67,2,7,بِّعَصَاكَ,بِّعَصَاكَ
884,67,2,8,الْحَجَرَ ؕ,ٱلۡحَجَرَۖ
885,67,2,9,فَانْفَجَرَتْ,فَٱنفَجَرَتۡ
886,67,2,10,مِنْهُ,مِنۡهُ
887,67,2,11,اثْنَتَا,ٱثۡنَتَا
888,67,2,12,عَشْرَةَ,عَشۡرَةَ
889,67,2,13,عَیْنًا ؕ,عَيۡنٗاۖ
890,67,2,14,قَدْ,قَدۡ
891,67,2,15,عَلِمَ,عَلِمَ
892,67,2,16,كُلُّ,كُلُّ
893,67,2,17,اُنَاسٍ,أُنَاسٖ
894,67,2,18,مَّشْرَبَهُمْ ؕ,مَّشۡرَبَهُمۡۖ
895,67,2,19,كُلُوْا,كُلُواْ
896,67,2,20,وَ اشْرَبُوْا,وَٱشۡرَبُواْ
897,67,2,21,مِنْ,مِن
898,67,2,22,رِّزْقِ,رِّزۡقِ
899,67,2,23,اللّٰهِ,ٱللَّهِ
900,67,2,24,وَ لَا,وَلَا
901,67,2,25,تَعْثَوْا,تَعۡثَوۡاْ
902,67,2,26,فِی,فِي
903,67,2,27,الْاَرْضِ,ٱلۡأَرۡضِ
904,67,2,28,مُفْسِدِیْنَ ,مُفۡسِدِينَ
905,68,2,1,وَ اِذْ,وَإِذۡ
906,68,2,2,قُلْتُمْ,قُلۡتُمۡ
907,68,2,3,یٰمُوْسٰی,يَٰمُوسَىٰ
908,68,2,4,لَنْ,لَن
909,68,2,5,نَّصْبِرَ,نَّصۡبِرَ
910,68,2,6,عَلٰی,عَلَىٰ
911,68,2,7,طَعَامٍ,طَعَامٖ
912,68,2,8,وَّاحِدٍ,وَٰحِدٖ
913,68,2,9,فَادْعُ,فَٱدۡعُ
914,68,2,10,لَنَا,لَنَا
915,68,2,11,رَبَّكَ,رَبَّكَ
916,68,2,12,یُخْرِجْ,يُخۡرِجۡ
917,68,2,13,لَنَا,لَنَا
918,68,2,14,مِمَّا,مِمَّا
919,68,2,15,تُنْۢبِتُ,تُنۢبِتُ
920,68,2,16,الْاَرْضُ,ٱلۡأَرۡضُ
921,68,2,17,مِنْۢ,مِنۢ
922,68,2,18,بَقْلِهَا,بَقۡلِهَا
923,68,2,19,وَ قِثَّآىِٕهَا,وَقِثَّآئِهَا
